album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",What Did You Do To My Life?,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Elegant, Gentle, Playful, Rollicking, Sophisticated, Stylish, Sweet, Wistful, Witty, Yearning","Day Driving, Road Trip, Sunday Afternoon, In Love"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",I've Loved Her So Long,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Elegant, Gentle, Playful, Rollicking, Sophisticated, Stylish, Sweet, Wistful, Witty, Yearning","Day Driving, Road Trip, Sunday Afternoon, In Love"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",The Old Laughing Lady,Neil Young,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Psychedelic/Garage","Calm/Peaceful, Delicate, Dramatic, Gentle, Intimate, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Searching, Wistful","Comfort, Introspection, Rainy Day, Reflection, Solitude"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",If I Could Have Her Tonight,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Elegant, Gentle, Playful, Rollicking, Sophisticated, Stylish, Summery, Sweet, Wistful, Witty, Restrained, Romantic","Day Driving, Road Trip, Summer, Sunday Afternoon, In Love"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Here We Are in the Years,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Elegant, Gentle, Playful, Rollicking, Sophisticated, Stylish, Sweet, Wistful, Witty, Romantic, Sentimental, Wintry","Day Driving, Road Trip, Winter"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",I've Been Waiting For You,Neil Young,Pop/Rock,"Country-Rock, Singer/Songwriter, Contemporary Pop/Rock","Energetic, Freewheeling, Intimate, Plaintive, Rousing, Sweet, Wistful, Witty","Day Driving, Road Trip, In Love"
Neil Young,studio,Neil Young,12-Nov-68,35:32:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Sunset Sound, Hollywood, CA","August, 1968 - October, 1968","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",The Last Trip To Tulsa,Neil Young,"Pop/Rock, Folk","Singer/Songwriter, Country-Rock","Delicate, Freewheeling, Literate, Reflective, Sprawling, Stylish, Tense/Anxious, Wistful, Sentimental","Day Driving, Road Trip, Reminiscing"
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Rockin' in the Free World,"Frank Sampedro, Neil Young",,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",I’ve Been Waiting for You,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Throw Your Hatred Down,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",On the Beach,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Helpless,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Mr. Soul,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Field of Opportunity,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Everybody Knows This Is Nowhere,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Are You Ready for the Country?,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Winterlong,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Alabama,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Hank to Hendrix,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Comes a Time,Neil Young,,,,
Noise and Flowers,live,Neil Young,5-Aug-22,1:14:49,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock",,,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Fuckin' Up,"Frank Sampedro, Neil Young",,,,
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Bound For Glory,Neil Young,Country,,"Lively, Nostalgic, Optimistic, Romantic",In Love
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Where Is the Highway Tonight?,Neil Young,"Country, Pop/Rock","Country-Pop, Singer/Songwriter","Calm/Peaceful, Dreamy, Nostalgic, Relaxed, Romantic, Sad, Yearning","In Love, Loss/Grief, Reminiscing"
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,California Sunset,Neil Young,Country,,"Carefree, Cheerful, Lively, Nostalgic, Optimistic",Reminiscing
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,The Wayward Wind,"Stanley Lebowsky, Herb Newman",Country,,"Cheerful, Nostalgic, Optimistic, Sweet",In Love
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Are There Any More Real Cowboys?,Neil Young,Country,,"Nostalgic, Restrained, Romantic, Yearning",
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Old Ways,Neil Young,Country,,"Carefree, Cheerful, Lively, Nostalgic, Optimistic","Motivation, Reminiscing"
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Once an Angel,Neil Young,"Country, Pop/Rock","Country-Pop, Singer/Songwriter","Calm/Peaceful, Dreamy, Relaxed, Romantic, Yearning","In Love, Regret"
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Get Back to the Country,Neil Young,Country,,"Carefree, Cheerful, Lively, Optimistic","Motivation, Reminiscing"
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,My Boy,Neil Young,Pop/Rock,Contemporary Pop/Rock,"Happy, Romantic",In Love
Old Ways,studio,Neil Young,"August, 1985",36:45:00,Pop/Rock,"Album Rock, Country-Rock, Heartland Rock"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ","January, 1983 - April, 1985","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Misfits,Neil Young,Country,,"Dreamy, Nostalgic, Romantic, Yearning","Loss/Grief, Politics/Society"
On the Beach,studio,Neil Young,16-Jul-74,39:34:00,Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Broken Arrow Studios, San Francisco, CA","November 30, 1973 - April 7, 1974","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Vampire Blues,Neil Young,Pop/Rock,"Album Rock, Blues-Rock, Singer/Songwriter, Hard Rock","Freewheeling, Messy, Nocturnal, Ominous, Ramshackle, Rebellious, Rollicking, Rousing, Swaggering, Weary","Cool & Cocky, Drinking, Guys Night Out, Hanging Out, Late Night, Night Driving, Road Trip, Scary Music"
On the Beach,studio,Neil Young,16-Jul-74,39:34:00,Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Broken Arrow Studios, San Francisco, CA","November 30, 1973 - April 7, 1974","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Motion Pictures,Neil Young,Pop/Rock,"Album Rock, Singer/Songwriter, Blues-Rock","Bittersweet, Laid-Back/Mellow, Lazy, Messy, Nocturnal, Ramshackle, Reflective, Relaxed, Warm, Weary, Wistful, Gentle","Drinking, Hanging Out, Late Night, Night Driving, Road Trip, The Great Outdoors"
On the Beach,studio,Neil Young,16-Jul-74,39:34:00,Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Broken Arrow Studios, San Francisco, CA","November 30, 1973 - April 7, 1974","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",See the Sky About to Rain,Neil Young,Pop/Rock,"Album Rock, Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Bittersweet, Laid-Back/Mellow, Melancholy, Messy, Plaintive, Poignant, Ramshackle, Reflective, Relaxed, Searching, Warm, Weary, Wistful, Yearning, Earnest, Intimate, Literate, Sentimental","Feeling Blue, Heartache, Introspection, Late Night, Rainy Day, Reflection, Regret, Reminiscing, Solitude, The Great Outdoors"
On the Beach,studio,Neil Young,16-Jul-74,39:34:00,Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Broken Arrow Studios, San Francisco, CA","November 30, 1973 - April 7, 1974","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",On the Beach,Neil Young,Pop/Rock,"Album Rock, Singer/Songwriter, Soft Rock, Hard Rock, Blues-Rock","Laid-Back/Mellow, Lazy, Nocturnal, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Summery, Weary, Calm/Peaceful, Ramshackle, Messy","Drinking, Hanging Out, Late Night, Night Driving, Reflection, Relaxation, Road Trip, The Great Outdoors, Feeling Blue, Summer"
On the Beach,studio,Neil Young,16-Jul-74,39:34:00,Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Broken Arrow Studios, San Francisco, CA","November 30, 1973 - April 7, 1974","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",For the Turnstiles,Neil Young,"Pop/Rock, Country","Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Country-Rock","Bittersweet, Earthy, Eccentric, Gritty, Laid-Back/Mellow, Lazy, Organic, Ramshackle, Reflective, Weary, Optimistic","Feeling Blue, Hanging Out, Introspection, Rainy Day, Reflection, The Great Outdoors"
