album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Find the Cost of Freedom,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Soft Rock, Album Rock, Singer/Songwriter","Innocent, Laid-Back/Mellow, Light, Organic, Refined, Relaxed, Soft/Quiet, Warm, Wistful, Yearning, Amiable/Good-Natured, Earnest, Gentle, Intimate, Plaintive, Reflective, Bittersweet, Delicate, Insular, Literate, Poignant, Searching, Soothing, Spiritual, Sweet, Weary, Sentimental, Precious","Comfort, Day Driving, Hanging Out, Introspection, Reflection, Relaxation, Solitude"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Right Between the Eyes,Graham Nash,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Literate, Wistful, Poignant, Soft/Quiet, Sparse, Delicate, Dreamy, Elegant, Innocent, Reflective, Sentimental, Earnest, Gentle, Reserved, Somber, Intimate, Melancholy, Weary, Whimsical","Introspection, Late Night, Reflection"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Long Time Gone,"David Crosby, Frank Hartford, Tex Ritter",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Gritty, Stately, Confident, Indulgent, Yearning, Bravado, Confrontational, Dramatic, Energetic, Gutsy, Outraged, Passionate, Searching, Street-Smart, Tense/Anxious, Urgent, Earnest, Literate, Reflective, Sprawling, Whimsical","Empowerment, Politics/Society, Reminiscing, Revolution"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Pre-Road Downs,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Laid-Back/Mellow, Sentimental, Carefree, Organic, Cheerful, Smooth, Warm, Earnest, Playful, Rollicking, Happy, Summery, Sweet","Comfort, Relaxation, Reminiscing, The Great Outdoors"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Medley,Neil Young,,,,
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Suite: Judy Blue Eyes,Stephen Stills,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Earnest, Organic, Sentimental, Sweet, Freewheeling, Poignant, Smooth, Warm, Gentle, Intimate, Reflective, Soothing, Amiable/Good-Natured, Laid-Back/Mellow, Relaxed, Summery","Affection/Fondness, Comfort, Relaxation, Reminiscing"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Love the One You're With,Stephen Stills,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Confident, Light, Literate, Sentimental, Warm, Freewheeling, Reflective, Smooth, Wistful, Sensual, Amiable/Good-Natured, Gentle, Innocent, Reserved, Reverent, Soothing, Yearning, Bright, Earnest, Intimate, Knotty, Sweet, Whimsical","Affection/Fondness, Hanging Out, Relaxation, Summer"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Carry On,Stephen Stills,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Bright, Gritty, Organic, Ramshackle, Stately, Confident, Indulgent, Rousing, Yearning, Amiable/Good-Natured, Energetic, Searching, Urgent, Earnest, Freewheeling, Literate, Lively, Reflective, Sprawling, Whimsical","Hanging Out, Relaxation, Reminiscing"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Teach Your Children,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Album Rock","Amiable/Good-Natured, Gentle, Innocent, Laid-Back/Mellow, Organic, Refined, Relaxed, Sentimental, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Bright, Intimate, Happy, Literate, Passionate, Reflective, Earnest, Freewheeling, Precious, Wistful","Affection/Fondness, At the Office, Comfort, Family Gatherings, Parenthood, Relaxation, Reminiscing, Celebration, In Love"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Black Queen,Stephen Stills,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Gritty, Knotty, Literate, Relaxed, Swaggering, Laid-Back/Mellow, Organic, Sensual, Passionate, Wistful, Yearning, Earthy, Freewheeling, Plaintive, Sparse, Street-Smart, Earnest, Intimate, Whimsical","Freedom, Hanging Out, Late Night"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Southern Man,Neil Young,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Anguished/Distraught, Gritty, Intense, Literate, Poignant, Uncompromising, Dramatic, Indulgent, Ominous, Street-Smart, Angst-Ridden, Cathartic, Earnest, Eerie, Paranoid, Tense/Anxious, Urgent, Confrontational, Gutsy, Reflective, Theatrical","Politics/Society, Reminiscing, Revolution"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Medley,Stephen Stills,,,,
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",King Midas in Reverse,"Allan Clarke, Tony Hicks, Graham Nash",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Literate, Wistful, Poignant, Sensual, Soft/Quiet, Sparse, Bittersweet, Delicate, Dreamy, Elegant, Innocent, Reflective, Sentimental, Earnest, Gentle, Reserved, Somber, Intimate, Melancholy, Weary, Whimsical","Heartache, Late Night, Reflection"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",On the Way Home,Neil Young,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Dreamy, Gentle, Literate, Street-Smart, Nocturnal, Reflective, Yearning, Bittersweet, Intimate, Self-Conscious, Soft/Quiet, Earnest, Reserved, Soothing, Wistful, Melancholy, Sophisticated, Sparse, Weary, Whimsical","Introspection, Reflection, Relaxation"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Chicago,Graham Nash,,,,
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Ohio,Neil Young,Pop/Rock,"Folk-Rock, Album Rock, Psychedelic/Garage, Singer/Songwriter, Contemporary Pop/Rock, Soft Rock, Country-Rock","Anguished/Distraught, Uncompromising, Gritty, Intense, Literate, Poignant, Dramatic, Earnest, Indulgent, Ominous, Street-Smart, Angst-Ridden, Urgent, Cathartic, Eerie, Paranoid, Tense/Anxious, Confrontational, Gutsy, Reflective, Theatrical","Politics/Society, Reminiscing, Revolution, Loss/Grief, Protest"
